from,to,value,type,lng1,lat1,lng2,lat2
鍙岄腑灞�,澶ц繛,1.15,move_in,131.171402,46.655102,121.593478,38.94871
鍙岄腑灞�,闀挎槬,0.89,move_in,131.171402,46.655102,125.313642,43.898338
鍙岄腑灞�,娌堥槼,0.86,move_in,131.171402,46.655102,123.432791,41.808645
鍙岄腑灞�,寤惰竟,0.45,move_in,131.171402,46.655102,129.485902,42.896414
鍙岄腑灞�,绉︾殗宀�,0.42,move_in,131.171402,46.655102,119.604368,39.945462
鍙岄腑灞�,钀ュ彛,0.4,move_in,131.171402,46.655102,122.233391,40.668651
鍙岄腑灞�,鍛间鸡璐濆皵,0.29,move_in,131.171402,46.655102,119.760822,49.201636
鍙岄腑灞�,澶╂触,0.27,move_in,131.171402,46.655102,117.210813,39.14393
鍙岄腑灞�,闈掑矝,0.26,move_in,131.171402,46.655102,120.384428,36.105215
楦¤タ,鍖椾含,2.73,move_out,130.941767,45.32154,116.395645,39.929986
楦¤タ,闀挎槬,1.65,move_out,130.941767,45.32154,125.313642,43.898338
楦¤タ,娌堥槼,1.49,move_out,130.941767,45.32154,123.432791,41.808645
楦¤タ,澶ц繛,1.27,move_out,130.941767,45.32154,121.593478,38.94871
楦¤タ,寤惰竟,0.78,move_out,130.941767,45.32154,129.485902,42.896414
楦¤タ,鍚夋灄,0.5,move_out,130.941767,45.32154,126.564544,43.871988
楦¤タ,闈掑矝,0.49,move_out,130.941767,45.32154,120.384428,36.105215
楦¤タ,澶╂触,0.37,move_out,130.941767,45.32154,117.210813,39.14393
楦¤タ,鍥涘钩,0.26,move_out,130.941767,45.32154,124.391382,43.175525
楦¤タ,寤婂潑,0.24,move_out,130.941767,45.32154,116.703602,39.518611
楦¤タ,澶ц繛,2.29,move_in,130.941767,45.32154,121.593478,38.94871
楦¤タ,鍖椾含,1.8,move_in,130.941767,45.32154,116.395645,39.929986
楦¤タ,寤惰竟,1.44,move_in,130.941767,45.32154,129.485902,42.896414
楦¤タ,娌堥槼,1.16,move_in,130.941767,45.32154,123.432791,41.808645
楦¤タ,闀挎槬,1.14,move_in,130.941767,45.32154,125.313642,43.898338
楦¤タ,涓逛笢,1.01,move_in,130.941767,45.32154,124.338543,40.129023
楦¤タ,鍚夋灄,0.67,move_in,130.941767,45.32154,126.564544,43.871988
楦¤タ,钀ュ彛,0.65,move_in,130.941767,45.32154,122.233391,40.668651
楦¤タ,闈掑矝,0.58,move_in,130.941767,45.32154,120.384428,36.105215
楦¤タ,鍛间鸡璐濆皵,0.56,move_in,130.941767,45.32154,119.760822,49.201636
涓冨彴娌�,闀挎槬,1.64,move_out,131.019048,45.775005,125.313642,43.898338
涓冨彴娌�,鍖椾含,1.21,move_out,131.019048,45.775005,116.395645,39.929986
涓冨彴娌�,娌堥槼,1.19,move_out,131.019048,45.775005,123.432791,41.808645
涓冨彴娌�,鍚夋灄,0.66,move_out,131.019048,45.775005,126.564544,43.871988
涓冨彴娌�,澶ц繛,0.66,move_out,131.019048,45.775005,121.593478,38.94871
涓冨彴娌�,澶╂触,0.44,move_out,131.019048,45.775005,117.210813,39.14393
涓冨彴娌�,寤惰竟,0.44,move_out,131.019048,45.775005,129.485902,42.896414
涓冨彴娌�,闈掑矝,0.26,move_out,131.019048,45.775005,120.384428,36.105215
涓冨彴娌�,绉︾殗宀�,0.26,move_out,131.019048,45.775005,119.604368,39.945462
涓冨彴娌�,涓婃捣,0.18,move_out,131.019048,45.775005,121.487899,31.249162
涓冨彴娌�,澶ц繛,2.22,move_in,131.019048,45.775005,121.593478,38.94871
涓冨彴娌�,鍖椾含,1.43,move_in,131.019048,45.775005,116.395645,39.929986
涓冨彴娌�,寤惰竟,1.14,move_in,131.019048,45.775005,129.485902,42.896414
涓冨彴娌�,涓逛笢,0.95,move_in,131.019048,45.775005,124.338543,40.129023
涓冨彴娌�,娌堥槼,0.82,move_in,131.019048,45.775005,123.432791,41.808645
涓冨彴娌�,闀挎槬,0.79,move_in,131.019048,45.775005,125.313642,43.898338
涓冨彴娌�,钀ュ彛,0.57,move_in,131.019048,45.775005,122.233391,40.668651
涓冨彴娌�,绉︾殗宀�,0.57,move_in,131.019048,45.775005,119.604368,39.945462
涓冨彴娌�,鍚夋灄,0.5,move_in,131.019048,45.775005,126.564544,43.871988
涓冨彴娌�,濞佹捣,0.38,move_in,131.019048,45.775005,122.093958,37.528787
鍝堝皵婊�,闀挎槬,7.33,move_out,126.657717,45.773225,125.313642,43.898338
鍝堝皵婊�,鍖椾含,5.82,move_out,126.657717,45.773225,116.395645,39.929986
鍝堝皵婊�,娌堥槼,3.9,move_out,126.657717,45.773225,123.432791,41.808645
鍝堝皵婊�,澶ц繛,2.66,move_out,126.657717,45.773225,121.593478,38.94871
鍝堝皵婊�,鍚夋灄,2.38,move_out,126.657717,45.773225,126.564544,43.871988
鍝堝皵婊�,鍛间鸡璐濆皵,2.3,move_out,126.657717,45.773225,119.760822,49.201636
鍝堝皵婊�,澶╂触,1.66,move_out,126.657717,45.773225,117.210813,39.14393
鍝堝皵婊�,鏉惧師,1.4,move_out,126.657717,45.773225,124.832995,45.136049
鍝堝皵婊�,涓婃捣,0.82,move_out,126.657717,45.773225,121.487899,31.249162
鍝堝皵婊�,寤惰竟,0.8,move_out,126.657717,45.773225,129.485902,42.896414
鍝堝皵婊�,闀挎槬,3.57,move_in,126.657717,45.773225,125.313642,43.898338
鍝堝皵婊�,澶ц繛,2.84,move_in,126.657717,45.773225,121.593478,38.94871
鍝堝皵婊�,鍖椾含,2.37,move_in,126.657717,45.773225,116.395645,39.929986
鍝堝皵婊�,鍛间鸡璐濆皵,2.12,move_in,126.657717,45.773225,119.760822,49.201636
鍝堝皵婊�,娌堥槼,1.95,move_in,126.657717,45.773225,123.432791,41.808645
鍝堝皵婊�,钀ュ彛,1.29,move_in,126.657717,45.773225,122.233391,40.668651
鍝堝皵婊�,鍚夋灄,1.23,move_in,126.657717,45.773225,126.564544,43.871988
鍝堝皵婊�,鏉惧師,1.04,move_in,126.657717,45.773225,124.832995,45.136049
鍝堝皵婊�,绉︾殗宀�,1.02,move_in,126.657717,45.773225,119.604368,39.945462
鍝堝皵婊�,澶╂触,0.8,move_in,126.657717,45.773225,117.210813,39.14393
鐗′腹姹�,寤惰竟,4.99,move_out,129.608035,44.588521,129.485902,42.896414
鐗′腹姹�,鍖椾含,3.83,move_out,129.608035,44.588521,116.395645,39.929986
鐗′腹姹�,娌堥槼,2.64,move_out,129.608035,44.588521,123.432791,41.808645
鐗′腹姹�,闀挎槬,2.58,move_out,129.608035,44.588521,125.313642,43.898338
鐗′腹姹�,澶ц繛,2.26,move_out,129.608035,44.588521,121.593478,38.94871
鐗′腹姹�,鍚夋灄,1.6,move_out,129.608035,44.588521,126.564544,43.871988
鐗′腹姹�,澶╂触,0.87,move_out,129.608035,44.588521,117.210813,39.14393
鐗′腹姹�,绉︾殗宀�,0.56,move_out,129.608035,44.588521,119.604368,39.945462
鐗′腹姹�,鍛间鸡璐濆皵,0.42,move_out,129.608035,44.588521,119.760822,49.201636
鐗′腹姹�,闈掑矝,0.37,move_out,129.608035,44.588521,120.384428,36.105215
鐗′腹姹�,寤惰竟,6.5,move_in,129.608035,44.588521,129.485902,42.896414
鐗′腹姹�,澶ц繛,3.22,move_in,129.608035,44.588521,121.593478,38.94871
鐗′腹姹�,鍖椾含,1.99,move_in,129.608035,44.588521,116.395645,39.929986
鐗′腹姹�,闀挎槬,1.58,move_in,129.608035,44.588521,125.313642,43.898338
鐗′腹姹�,娌堥槼,1.49,move_in,129.608035,44.588521,123.432791,41.808645
鐗′腹姹�,鍚夋灄,1.07,move_in,129.608035,44.588521,126.564544,43.871988
鐗′腹姹�,涓逛笢,0.95,move_in,129.608035,44.588521,124.338543,40.129023
鐗′腹姹�,钀ュ彛,0.86,move_in,129.608035,44.588521,122.233391,40.668651
鐗′腹姹�,澶╂触,0.63,move_in,129.608035,44.588521,117.210813,39.14393
鐗′腹姹�,绉︾殗宀�,0.52,move_in,129.608035,44.588521,119.604368,39.945462
澶у簡,闀挎槬,3.41,move_out,125.02184,46.596709,125.313642,43.898338
澶у簡,鍖椾含,2.89,move_out,125.02184,46.596709,116.395645,39.929986
澶у簡,鏉惧師,2.83,move_out,125.02184,46.596709,124.832995,45.136049
澶у簡,娌堥槼,2.05,move_out,125.02184,46.596709,123.432791,41.808645
澶у簡,澶ц繛,1.97,move_out,125.02184,46.596709,121.593478,38.94871
澶у簡,鍛间鸡璐濆皵,1.51,move_out,125.02184,46.596709,119.760822,49.201636
澶у簡,鐧藉煄,0.86,move_out,125.02184,46.596709,122.840777,45.621086
澶у簡,鍚夋灄,0.83,move_out,125.02184,46.596709,126.564544,43.871988
澶у簡,澶╂触,0.59,move_out,125.02184,46.596709,117.210813,39.14393
澶у簡,绉︾殗宀�,0.38,move_out,125.02184,46.596709,119.604368,39.945462
澶у簡,鍛间鸡璐濆皵,2.9,move_in,125.02184,46.596709,119.760822,49.201636
澶у簡,澶ц繛,2.89,move_in,125.02184,46.596709,121.593478,38.94871
澶у簡,闀挎槬,2.34,move_in,125.02184,46.596709,125.313642,43.898338
澶у簡,娌堥槼,2.29,move_in,125.02184,46.596709,123.432791,41.808645
澶у簡,鏉惧師,2.26,move_in,125.02184,46.596709,124.832995,45.136049
澶у簡,鍖椾含,1.96,move_in,125.02184,46.596709,116.395645,39.929986
澶у簡,钀ュ彛,1.08,move_in,125.02184,46.596709,122.233391,40.668651
澶у簡,鍚夋灄,1.01,move_in,125.02184,46.596709,126.564544,43.871988
澶у簡,绉︾殗宀�,0.98,move_in,125.02184,46.596709,119.604368,39.945462
澶у簡,鐧藉煄,0.91,move_in,125.02184,46.596709,122.840777,45.621086
鐧藉煄,鍏村畨鐩�,9.62,move_out,122.840777,45.621086,122.048167,46.083757
鐧藉煄,娌堥槼,4.62,move_out,122.840777,45.621086,123.432791,41.808645
鐧藉煄,榻愰綈鍝堝皵,3.15,move_out,122.840777,45.621086,123.987289,47.3477
鐧藉煄,澶ц繛,2.81,move_out,122.840777,45.621086,121.593478,38.94871
鐧藉煄,鍖椾含,2.76,move_out,122.840777,45.621086,116.395645,39.929986
鐧藉煄,鍝堝皵婊�,2.5,move_out,122.840777,45.621086,126.657717,45.773225
鐧藉煄,閫氳窘,2.11,move_out,122.840777,45.621086,122.260363,43.633756
鐧藉煄,澶у簡,1.73,move_out,122.840777,45.621086,125.02184,46.596709
鐧藉煄,澶╂触,0.87,move_out,122.840777,45.621086,117.210813,39.14393
鐧藉煄,鍛间鸡璐濆皵,0.62,move_out,122.840777,45.621086,119.760822,49.201636
鐧藉煄,鍏村畨鐩�,17.04,move_in,122.840777,45.621086,122.048167,46.083757
鐧藉煄,榻愰綈鍝堝皵,5.24,move_in,122.840777,45.621086,123.987289,47.3477
鐧藉煄,娌堥槼,3.3,move_in,122.840777,45.621086,123.432791,41.808645
鐧藉煄,閫氳窘,2.41,move_in,122.840777,45.621086,122.260363,43.633756
鐧藉煄,澶у簡,2.4,move_in,122.840777,45.621086,125.02184,46.596709
鐧藉煄,澶ц繛,2.36,move_in,122.840777,45.621086,121.593478,38.94871
鐧藉煄,鍝堝皵婊�,2.21,move_in,122.840777,45.621086,126.657717,45.773225
鐧藉煄,鍖椾含,1.56,move_in,122.840777,45.621086,116.395645,39.929986
鐧藉煄,鍛间鸡璐濆皵,1.48,move_in,122.840777,45.621086,119.760822,49.201636
鐧藉煄,璧ゅ嘲,0.92,move_in,122.840777,45.621086,118.930761,42.297112
鏉惧師,鍝堝皵婊�,5.56,move_out,124.832995,45.136049,126.657717,45.773225
鏉惧師,娌堥槼,3.16,move_out,124.832995,45.136049,123.432791,41.808645
鏉惧師,澶у簡,2.69,move_out,124.832995,45.136049,125.02184,46.596709
鏉惧師,鍖椾含,2.52,move_out,124.832995,45.136049,116.395645,39.929986
鏉惧師,澶ц繛,2.05,move_out,124.832995,45.136049,121.593478,38.94871
鏉惧師,閫氳窘,1.82,move_out,124.832995,45.136049,122.260363,43.633756
鏉惧師,澶╂触,0.82,move_out,124.832995,45.136049,117.210813,39.14393
鏉惧師,缁ュ寲,0.56,move_out,124.832995,45.136049,126.989095,46.646064
鏉惧師,鍏村畨鐩�,0.53,move_out,124.832995,45.136049,122.048167,46.083757
鏉惧師,榻愰綈鍝堝皵,0.43,move_out,124.832995,45.136049,123.987289,47.3477
鏉惧師,鍝堝皵婊�,6.42,move_in,124.832995,45.136049,126.657717,45.773225
鏉惧師,澶у簡,5.07,move_in,124.832995,45.136049,125.02184,46.596709
鏉惧師,閫氳窘,2.72,move_in,124.832995,45.136049,122.260363,43.633756
鏉惧師,娌堥槼,2.42,move_in,124.832995,45.136049,123.432791,41.808645
鏉惧師,缁ュ寲,2.04,move_in,124.832995,45.136049,126.989095,46.646064
鏉惧師,澶ц繛,2.01,move_in,124.832995,45.136049,121.593478,38.94871
鏉惧師,鍖椾含,1.78,move_in,124.832995,45.136049,116.395645,39.929986
鏉惧師,鍛间鸡璐濆皵,1.35,move_in,124.832995,45.136049,119.760822,49.201636
鏉惧師,榻愰綈鍝堝皵,1.16,move_in,124.832995,45.136049,123.987289,47.3477
鏉惧師,鍏村畨鐩�,1.02,move_in,124.832995,45.136049,122.048167,46.083757
闀挎槬,鍝堝皵婊�,7.86,move_out,125.313642,43.898338,126.657717,45.773225
闀挎槬,鍖椾含,4.74,move_out,125.313642,43.898338,116.395645,39.929986
闀挎槬,娌堥槼,4.73,move_out,125.313642,43.898338,123.432791,41.808645
闀挎槬,澶ц繛,2.8,move_out,125.313642,43.898338,121.593478,38.94871
闀挎槬,澶╂触,1.53,move_out,125.313642,43.898338,117.210813,39.14393
闀挎槬,澶у簡,1.15,move_out,125.313642,43.898338,125.02184,46.596709
闀挎槬,閫氳窘,0.94,move_out,125.313642,43.898338,122.260363,43.633756
闀挎槬,鍏村畨鐩�,0.78,move_out,125.313642,43.898338,122.048167,46.083757
闀挎槬,閾佸箔,0.77,move_out,125.313642,43.898338,123.85485,42.299757
闀挎槬,钀ュ彛,0.64,move_out,125.313642,43.898338,122.233391,40.668651
闀挎槬,鍝堝皵婊�,4.81,move_in,125.313642,43.898338,126.657717,45.773225
闀挎槬,娌堥槼,2.84,move_in,125.313642,43.898338,123.432791,41.808645
闀挎槬,澶ц繛,2.67,move_in,125.313642,43.898338,121.593478,38.94871
闀挎槬,鍖椾含,2.32,move_in,125.313642,43.898338,116.395645,39.929986
闀挎槬,涓逛笢,1.19,move_in,125.313642,43.898338,124.338543,40.129023
闀挎槬,钀ュ彛,1.09,move_in,125.313642,43.898338,122.233391,40.668651
闀挎槬,閫氳窘,1.03,move_in,125.313642,43.898338,122.260363,43.633756
闀挎槬,澶у簡,0.88,move_in,125.313642,43.898338,125.02184,46.596709
闀挎槬,缁ュ寲,0.85,move_in,125.313642,43.898338,126.989095,46.646064
闀挎槬,澶╂触,0.8,move_in,125.313642,43.898338,117.210813,39.14393
寤惰竟,鍝堝皵婊�,5.74,move_out,129.485902,42.896414,126.657717,45.773225
寤惰竟,鐗′腹姹�,5.61,move_out,129.485902,42.896414,129.608035,44.588521
寤惰竟,娌堥槼,5.34,move_out,129.485902,42.896414,123.432791,41.808645
寤惰竟,鍖椾含,3.68,move_out,129.485902,42.896414,116.395645,39.929986
寤惰竟,澶ц繛,2.96,move_out,129.485902,42.896414,121.593478,38.94871
寤惰竟,澶у簡,1.18,move_out,129.485902,42.896414,125.02184,46.596709
寤惰竟,澶╂触,1.15,move_out,129.485902,42.896414,117.210813,39.14393
寤惰竟,涓逛笢,1.04,move_out,129.485902,42.896414,124.338543,40.129023
寤惰竟,涓婃捣,0.74,move_out,129.485902,42.896414,121.487899,31.249162
寤惰竟,鎶氶『,0.69,move_out,129.485902,42.896414,123.92982,41.877304
寤惰竟,鐗′腹姹�,8.54,move_in,129.485902,42.896414,129.608035,44.588521
寤惰竟,鍝堝皵婊�,5.23,move_in,129.485902,42.896414,126.657717,45.773225
寤惰竟,娌堥槼,3.81,move_in,129.485902,42.896414,123.432791,41.808645
寤惰竟,澶ц繛,3.51,move_in,129.485902,42.896414,121.593478,38.94871
寤惰竟,鍖椾含,2.42,move_in,129.485902,42.896414,116.395645,39.929986
寤惰竟,涓逛笢,1.31,move_in,129.485902,42.896414,124.338543,40.129023
寤惰竟,钀ュ彛,0.93,move_in,129.485902,42.896414,122.233391,40.668651
寤惰竟,楦¤タ,0.83,move_in,129.485902,42.896414,130.941767,45.32154
寤惰竟,澶у簡,0.83,move_in,129.485902,42.896414,125.02184,46.596709
寤惰竟,闈掑矝,0.82,move_in,129.485902,42.896414,120.384428,36.105215
鍚夋灄,鍝堝皵婊�,5.13,move_out,126.564544,43.871988,126.657717,45.773225
鍚夋灄,鍖椾含,4.99,move_out,126.564544,43.871988,116.395645,39.929986
鍚夋灄,娌堥槼,4.26,move_out,126.564544,43.871988,123.432791,41.808645
鍚夋灄,澶ц繛,3.07,move_out,126.564544,43.871988,121.593478,38.94871
鍚夋灄,澶╂触,1.55,move_out,126.564544,43.871988,117.210813,39.14393
鍚夋灄,澶у簡,0.93,move_out,126.564544,43.871988,125.02184,46.596709
鍚夋灄,钀ュ彛,0.79,move_out,126.564544,43.871988,122.233391,40.668651
鍚夋灄,鎶氶『,0.57,move_out,126.564544,43.871988,123.92982,41.877304
鍚夋灄,绉︾殗宀�,0.57,move_out,126.564544,43.871988,119.604368,39.945462
鍚夋灄,涓婃捣,0.54,move_out,126.564544,43.871988,121.487899,31.249162
鍚夋灄,鍝堝皵婊�,5.54,move_in,126.564544,43.871988,126.657717,45.773225
鍚夋灄,娌堥槼,2.76,move_in,126.564544,43.871988,123.432791,41.808645
鍚夋灄,鍖椾含,2.49,move_in,126.564544,43.871988,116.395645,39.929986
鍚夋灄,澶ц繛,2.34,move_in,126.564544,43.871988,121.593478,38.94871
鍚夋灄,钀ュ彛,1.27,move_in,126.564544,43.871988,122.233391,40.668651
鍚夋灄,涓逛笢,1.24,move_in,126.564544,43.871988,124.338543,40.129023
鍚夋灄,鐗′腹姹�,0.97,move_in,126.564544,43.871988,129.608035,44.588521
鍚夋灄,澶╂触,0.87,move_in,126.564544,43.871988,117.210813,39.14393
鍚夋灄,澶у簡,0.75,move_in,126.564544,43.871988,125.02184,46.596709
鍚夋灄,绉︾殗宀�,0.73,move_in,126.564544,43.871988,119.604368,39.945462
鍥涘钩,娌堥槼,6.19,move_out,124.391382,43.175525,123.432791,41.808645
鍥涘钩,閾佸箔,5.12,move_out,124.391382,43.175525,123.85485,42.299757
鍥涘钩,閫氳窘,2.76,move_out,124.391382,43.175525,122.260363,43.633756
鍥涘钩,鍖椾含,2.68,move_out,124.391382,43.175525,116.395645,39.929986
鍥涘钩,澶ц繛,2.57,move_out,124.391382,43.175525,121.593478,38.94871
鍥涘钩,鍝堝皵婊�,1.65,move_out,124.391382,43.175525,126.657717,45.773225
鍥涘钩,澶╂触,1.15,move_out,124.391382,43.175525,117.210813,39.14393
鍥涘钩,钀ュ彛,0.5,move_out,124.391382,43.175525,122.233391,40.668651
鍥涘钩,閿﹀窞,0.5,move_out,124.391382,43.175525,121.147749,41.130879
鍥涘钩,鏈邯,0.49,move_out,124.391382,43.175525,123.778062,41.325838
鍥涘钩,閾佸箔,8.49,move_in,124.391382,43.175525,123.85485,42.299757
鍥涘钩,娌堥槼,4.3,move_in,124.391382,43.175525,123.432791,41.808645
鍥涘钩,閫氳窘,3.89,move_in,124.391382,43.175525,122.260363,43.633756
鍥涘钩,澶ц繛,2.12,move_in,124.391382,43.175525,121.593478,38.94871
鍥涘钩,鍝堝皵婊�,1.9,move_in,124.391382,43.175525,126.657717,45.773225
鍥涘钩,鍖椾含,1.85,move_in,124.391382,43.175525,116.395645,39.929986
鍥涘钩,涓逛笢,1.03,move_in,124.391382,43.175525,124.338543,40.129023
鍥涘钩,钀ュ彛,0.9,move_in,124.391382,43.175525,122.233391,40.668651
鍥涘钩,钁姦宀�,0.59,move_in,124.391382,43.175525,120.860758,40.74303
鍥涘钩,绉︾殗宀�,0.57,move_in,124.391382,43.175525,119.604368,39.945462
鐧藉北,娌堥槼,8,move_out,126.435798,41.945859,123.432791,41.808645
鐧藉北,澶ц繛,3.73,move_out,126.435798,41.945859,121.593478,38.94871
鐧藉北,鍖椾含,3.57,move_out,126.435798,41.945859,116.395645,39.929986
鐧藉北,鍝堝皵婊�,2.14,move_out,126.435798,41.945859,126.657717,45.773225
鐧藉北,鎶氶『,1.54,move_out,126.435798,41.945859,123.92982,41.877304
鐧藉北,涓逛笢,1.44,move_out,126.435798,41.945859,124.338543,40.129023
鐧藉北,鏈邯,1.11,move_out,126.435798,41.945859,123.778062,41.325838
鐧藉北,澶╂触,0.92,move_out,126.435798,41.945859,117.210813,39.14393
鐧藉北,闈掑矝,0.92,move_out,126.435798,41.945859,120.384428,36.105215
鐧藉北,閾佸箔,0.76,move_out,126.435798,41.945859,123.85485,42.299757
鐧藉北,娌堥槼,4.99,move_in,126.435798,41.945859,123.432791,41.808645
鐧藉北,澶ц繛,3.16,move_in,126.435798,41.945859,121.593478,38.94871
鐧藉北,涓逛笢,2.14,move_in,126.435798,41.945859,124.338543,40.129023
鐧藉北,鍖椾含,1.98,move_in,126.435798,41.945859,116.395645,39.929986
鐧藉北,鍝堝皵婊�,1.74,move_in,126.435798,41.945859,126.657717,45.773225
鐧藉北,钀ュ彛,1.34,move_in,126.435798,41.945859,122.233391,40.668651
鐧藉北,闈掑矝,1.29,move_in,126.435798,41.945859,120.384428,36.105215
鐧藉北,鎶氶『,1.18,move_in,126.435798,41.945859,123.92982,41.877304
鐧藉北,閾佸箔,1.14,move_in,126.435798,41.945859,123.85485,42.299757
鐧藉北,鏈邯,0.89,move_in,126.435798,41.945859,123.778062,41.325838
娌堥槼,鍖椾含,4.5,move_out,123.432791,41.808645,116.395645,39.929986
娌堥槼,闀挎槬,3.27,move_out,123.432791,41.808645,125.313642,43.898338
娌堥槼,鍝堝皵婊�,2.76,move_out,123.432791,41.808645,126.657717,45.773225
娌堥槼,閫氳窘,2.02,move_out,123.432791,41.808645,122.260363,43.633756
娌堥槼,澶╂触,1.35,move_out,123.432791,41.808645,117.210813,39.14393
娌堥槼,鍥涘钩,1.02,move_out,123.432791,41.808645,124.391382,43.175525
娌堥槼,绉︾殗宀�,0.91,move_out,123.432791,41.808645,119.604368,39.945462
娌堥槼,鍚夋灄,0.89,move_out,123.432791,41.808645,126.564544,43.871988
娌堥槼,閫氬寲,0.87,move_out,123.432791,41.808645,125.94265,41.736397
娌堥槼,澶у簡,0.72,move_out,123.432791,41.808645,125.02184,46.596709
娌堥槼,鍖椾含,1.87,move_in,123.432791,41.808645,116.395645,39.929986
娌堥槼,闀挎槬,1.81,move_in,123.432791,41.808645,125.313642,43.898338
娌堥槼,鍝堝皵婊�,1.76,move_in,123.432791,41.808645,126.657717,45.773225
娌堥槼,閫氳窘,1.75,move_in,123.432791,41.808645,122.260363,43.633756
娌堥槼,閫氬寲,1.37,move_in,123.432791,41.808645,125.94265,41.736397
娌堥槼,鍥涘钩,1.29,move_in,123.432791,41.808645,124.391382,43.175525
娌堥槼,璧ゅ嘲,1.06,move_in,123.432791,41.808645,118.930761,42.297112
娌堥槼,鍚夋灄,0.86,move_in,123.432791,41.808645,126.564544,43.871988
娌堥槼,澶╂触,0.84,move_in,123.432791,41.808645,117.210813,39.14393
娌堥槼,绉︾殗宀�,0.73,move_in,123.432791,41.808645,119.604368,39.945462
闃滄柊,鍖椾含,5.96,move_out,121.660822,42.01925,116.395645,39.929986
闃滄柊,閫氳窘,5.8,move_out,121.660822,42.01925,122.260363,43.633756
闃滄柊,澶╂触,1.77,move_out,121.660822,42.01925,117.210813,39.14393
闃滄柊,閿℃灄閮嫆,1.73,move_out,121.660822,42.01925,116.02734,43.939705
闃滄柊,闀挎槬,1.41,move_out,121.660822,42.01925,125.313642,43.898338
闃滄柊,璧ゅ嘲,1.05,move_out,121.660822,42.01925,118.930761,42.297112
闃滄柊,绉︾殗宀�,0.83,move_out,121.660822,42.01925,119.604368,39.945462
闃滄柊,娣卞湷,0.78,move_out,121.660822,42.01925,114.025974,22.546054
闃滄柊,鍝堝皵婊�,0.68,move_out,121.660822,42.01925,126.657717,45.773225
闃滄柊,鍞愬北,0.59,move_out,121.660822,42.01925,118.183451,39.650531
闃滄柊,閫氳窘,10.82,move_in,121.660822,42.01925,122.260363,43.633756
闃滄柊,鍖椾含,3.69,move_in,121.660822,42.01925,116.395645,39.929986
闃滄柊,璧ゅ嘲,1.6,move_in,121.660822,42.01925,118.930761,42.297112
闃滄柊,澶╂触,0.99,move_in,121.660822,42.01925,117.210813,39.14393
闃滄柊,娣卞湷,0.95,move_in,121.660822,42.01925,114.025974,22.546054
闃滄柊,鍝堝皵婊�,0.93,move_in,121.660822,42.01925,126.657717,45.773225
闃滄柊,鍞愬北,0.85,move_in,121.660822,42.01925,118.183451,39.650531
闃滄柊,绉︾殗宀�,0.85,move_in,121.660822,42.01925,119.604368,39.945462
闃滄柊,闀挎槬,0.77,move_in,121.660822,42.01925,125.313642,43.898338
闃滄柊,鍥涘钩,0.65,move_in,121.660822,42.01925,124.391382,43.175525
閾佸箔,鍥涘钩,6.38,move_out,123.85485,42.299757,124.391382,43.175525
閾佸箔,闀挎槬,2.88,move_out,123.85485,42.299757,125.313642,43.898338
閾佸箔,鍖椾含,2.82,move_out,123.85485,42.299757,116.395645,39.929986
閾佸箔,閫氳窘,1.29,move_out,123.85485,42.299757,122.260363,43.633756
閾佸箔,杈芥簮,1.23,move_out,123.85485,42.299757,125.133686,42.923303
閾佸箔,澶╂触,1.17,move_out,123.85485,42.299757,117.210813,39.14393
閾佸箔,鍝堝皵婊�,1.11,move_out,123.85485,42.299757,126.657717,45.773225
閾佸箔,鍚夋灄,0.56,move_out,123.85485,42.299757,126.564544,43.871988
閾佸箔,娣卞湷,0.54,move_out,123.85485,42.299757,114.025974,22.546054
閾佸箔,閫氬寲,0.44,move_out,123.85485,42.299757,125.94265,41.736397
閾佸箔,鍥涘钩,9.47,move_in,123.85485,42.299757,124.391382,43.175525
閾佸箔,闀挎槬,2.61,move_in,123.85485,42.299757,125.313642,43.898338
閾佸箔,杈芥簮,2.25,move_in,123.85485,42.299757,125.133686,42.923303
閾佸箔,鍖椾含,2.02,move_in,123.85485,42.299757,116.395645,39.929986
閾佸箔,鍝堝皵婊�,1.64,move_in,123.85485,42.299757,126.657717,45.773225
閾佸箔,閫氳窘,1.62,move_in,123.85485,42.299757,122.260363,43.633756
閾佸箔,鍚夋灄,0.81,move_in,123.85485,42.299757,126.564544,43.871988
閾佸箔,娣卞湷,0.77,move_in,123.85485,42.299757,114.025974,22.546054
閾佸箔,閫氬寲,0.68,move_in,123.85485,42.299757,125.94265,41.736397
閾佸箔,鐧藉北,0.59,move_in,123.85485,42.299757,126.435798,41.945859
鍛间鸡璐濆皵,榻愰綈鍝堝皵,23.36,move_out,119.760822,49.201636,123.987289,47.3477
鍛间鸡璐濆皵,鍝堝皵婊�,16.13,move_out,119.760822,49.201636,126.657717,45.773225
鍛间鸡璐濆皵,澶у簡,4.91,move_out,119.760822,49.201636,125.02184,46.596709
鍛间鸡璐濆皵,鍖椾含,4.48,move_out,119.760822,49.201636,116.395645,39.929986
鍛间鸡璐濆皵,榛戞渤,3.64,move_out,119.760822,49.201636,127.50083,50.25069
鍛间鸡璐濆皵,闀挎槬,3.45,move_out,119.760822,49.201636,125.313642,43.898338
鍛间鸡璐濆皵,澶у叴瀹夊箔,3.41,move_out,119.760822,49.201636,124.196104,51.991789
鍛间鸡璐濆皵,娌堥槼,3.05,move_out,119.760822,49.201636,123.432791,41.808645
